hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz
460181AR2,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,549080
460181AR2,4,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460181AR2,5,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460181BR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,469722,502220,0
460181BR1,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,307677,530020,0
460181BR7,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460181BR7,2,Voluntary worker,9,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
460181BR7,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,39192,514171,0
460181BR7,4,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,0
460181BR7,5,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,139964,538081,0
460181CR2,1,Unemployed,7,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460181CR2,2,Unemployed,7,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460181DO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1001-$1499,2,0,1,1,169715,506020,0
460181DO,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,399935,515142,0
460181EO,1,Full time student,4,20-24 yrs old,4,University,6,Female,1,$5000-$5999,8,0,0,0,0,0,0
460181EO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,208718,519150,0
460181EO,3,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,179098,514140,0
460185AR4,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$8000 and above,11,0,0,1,39192,514171,0
460185AR4,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460185AR4,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,0
460185BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,239695,531030,0
460185BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,0,1,529889,549430,0
460185BO,3,Unemployed,7,20-24 yrs old,4,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460185BO,4,Employed Part-time,2,20-24 yrs old,4,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,479239,502292,0
460185BO,5,Employed Full-time,1,15-19 yrs old,3,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,528833,502042,0
460185BO,6,Full time student,4,15-19 yrs old,3,Special education school,9,Female,1,No Income,12,0,0,0,0,0,549440
460185CR1,1,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,1,0,0,0,0
460185CR1,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,529510,549112,0
460185CR1,3,Employed Part-time,2,40-44 yrs old,8,not a full time student,11,Female,1,$1500-$1999,3,0,1,0,0,0,0
460185CR1,4,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,555030
460185DR5,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,159834,506260,0
460185DR5,2,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460185ER1,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,508895,533150,0
460185ER1,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,819642,510051,0
460185ER1,3,Employed Full-time,1,15-19 yrs old,3,not a full time student,11,Male,0,Refused,14,0,0,1,169608,506030,0
460201AR3,1,Employed Part-time,2,60-64 yrs old,12,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
460201BO,1,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460201BO,2,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
460201CR2,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,507658,510020,0
460201CR2,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460201DO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1-$1000,1,0,0,1,539146,516130,0
460201DO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460201DO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,502020
460201ER1,1,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460201ER1,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,486150,549400,0
460202AO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460202AO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460202BO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,417818,502052,0
460202BO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460202BO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,502082
460202CO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,486852,549072,0
460202CO,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,1,1,479220,502292,0
460202CO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,339411,519060,0
460202CO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,38983,514172,0
460202DO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
460202ER1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,0,1,49712,514020,0
460202ER1,2,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460211AR1,1,Self-employed,3,70-74 yrs old,14,not a full time student,11,Male,0,$1-$1000,1,0,1,1,360009,552162,0
460211AR1,2,Self-employed,3,65-69 yrs old,13,not a full time student,11,Female,1,$1-$1000,1,0,0,1,360009,552162,0
460211AR1,3,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$1-$1000,1,0,0,1,360009,552162,0
460211AR1,4,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,169074,506010,0
460211BR1,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460211BR1,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460211BR1,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1-$1000,1,0,0,1,461215,502370,0
460211CO,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460211CO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460211CO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,914002,0,0
460211CO,4,Unemployed,7,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460211DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,409849,515120,0
460211DO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460211DO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,525070
460211DO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,525070
460211EO,1,Homemaker,5,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460211EO,2,Unemployed,7,50-54 yrs old,10,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460214AR3,1,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460214BR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,1,469029,502350,0
460214CR3,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,1,819642,510051,0
460214DO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,0,1,188719,514120,0
460214DO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,0,1,188719,514120,0
460214EO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,609601,517062,0
460214EO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460214EO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,502192
460214EO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,502340
460219AR7,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0
460219AR7,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460219AR7,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,179100,514110,0
460219AR7,4,National service,8,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
460402AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,199588,519010,0
460402AO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,460402,502360,0
460402AO,3,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460402AO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,502430
460402AO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460402BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,1,228218,531060,0
460402CO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,455266,502120,0
460402CO,2,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460402CO,3,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
460402DR1,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460402DR1,2,Retired,6,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460402ER1,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460404AO,1,Employed Part-time,2,65-69 yrs old,13,not a full time student,11,Male,0,$1-$1000,1,0,0,1,398625,515070,0
460404AO,2,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460404BO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,0,1,38988,514171,0
460404BO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460404BO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,502360
460404BO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,502500
460404CO,1,Retired,6,50-54 yrs old,10,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460404CO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,461215,502370,0
460404CO,3,National service,8,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,1,0,0,0,0
460404CO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$1001-$1499,2,0,1,1,239732,531020,0
460404CO,5,Employed Full-time,1,15-19 yrs old,3,not a full time student,11,Male,0,$1-$1000,1,0,0,1,914002,0,0
460404CO,6,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,502360
460404DO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,609257,517010,0
460404DO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460404DO,3,Full time student,4,20-24 yrs old,4,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,549080
460404DO,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460404ER2,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,49909,514010,0
460410AR1,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,1,339343,519170,0
460410AR1,2,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460410AR1,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,1,0,0,0,519040
460410BR2,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460410BR2,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460410BR2,3,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460410BR2,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,502250
460410BR2,5,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,502420
460410BR2,6,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,502420
460410BR2,7,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,502360
460410CO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,179103,514120,0
460410CO,2,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,628365,535210,0
460410CO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,549080
460410CO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549180
460410CO,5,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460410DR2,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460410DR2,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,0,1,546415,516181,0
460410ER1,1,Employed Part-time,2,60-64 yrs old,12,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
460410ER1,2,Employed Part-time,2,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
460410ER1,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,549080
460410ER1,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549190
460410ER1,5,Retired,6,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460411AR1,1,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460411AR1,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,339420,519070,0
460411AR1,3,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0
460411BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$2500-$2999,5,0,0,1,469267,502120,0
460411BO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,469267,502120,0
460411BO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,502020
460411CR1,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460411CR1,2,Self-employed,3,55-59 yrs old,11,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,228149,540012,0
460411CR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,339339,519160,0
460411DR1,1,Retired,6,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460411DR1,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,349481,515031,0
460411DR1,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,502360
460411DR1,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,502360
460411ER2,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,329560,530071,0
460411ER2,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,99892,547010,0
460411ER2,3,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460411ER2,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460413AO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0
460413AO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,318994,552040,0
460413AO,3,Full time student,4,25-29 yrs old,5,University,6,Male,0,No Income,12,0,1,0,0,0,508090
460413AO,4,Full time student,4,20-24 yrs old,4,Private school,8,Male,0,No Income,12,0,0,0,0,0,525110
460413BR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,489947,549020,0
460413BR1,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460413BR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,669645,505012,0
460413BR1,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,549170
460413BR1,5,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,502360
460413CO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460413CO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,508502,510032,0
460413CO,3,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,514131
460413DR2,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$2500-$2999,5,1,1,1,460413,502360,0
460413DR2,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,307591,530010,0
460413DR2,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,502291
460413DR2,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,502430
460413ER2,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460413ER2,2,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
460413ER2,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,529540,549112,0
460419AO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460419BO,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,408564,515162,0
460419BO,2,Full time student,4,20-24 yrs old,4,Private school,8,Male,0,No Income,12,0,0,0,0,0,540020
460419CO,1,Unemployed,7,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460419CO,2,Unemployed,7,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460419CO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2500-$2999,5,0,1,0,0,0,0
460419DO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460419DO,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,508988,533150,0
460419DO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$4000-$4999,7,1,1,1,460419,502110,0
460419EO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,1,1,180001,540030,0
460419EO,2,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,508090
460420AO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,455789,502081,0
460420BR1,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1-$1000,1,0,0,1,519075,533070,0
460420BR1,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,0,1,179094,514092,0
460420CO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,529482,549112,0
460420CO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,409030,515113,0
460420DO,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
460420DO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,429058,502020,0
460420DO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,98323,506170,0
460420DO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,229572,531060,0
460420EO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$2500-$2999,5,0,1,0,0,0,0
460420EO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,469005,502090,0
460420EO,3,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
460420EO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460420EO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460420EO,6, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460422AR2,1,Employed Part-time,2,45-49 yrs old,9,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
460422AR2,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460422AR2,3,Employed Full-time,1,15-19 yrs old,3,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,499639,510012,0
460422AR2,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,0
460422AR2,5,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,502360
460422BR1,1,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
460422BR1,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460422BR1,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,415927,534012,0
460422BR1,4,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,460218,502370,0
460422CO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,486828,549072,0
460422CO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,169608,506030,0
460422CO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,502360
460422CO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,502330
460422DR2,1,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460422DR2,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460422DR2,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,349021,515032,0
460422DR2,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,502220
460422DR2,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
460422ER1,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,0,1,48616,514010,0
460422ER1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,0,1,127390,513110,0
460423AR4,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,0,1,469267,502120,0
460423AR4,2,Unemployed,7,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460423AR4,3,Unemployed,7,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460423AR4,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,534409,516110,0
460423BO,1,Unemployed,7,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460423CR2,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0
460423CR2,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
460423CR2,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,549100
460423CR2,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,502360
460423DR4,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,179558,514110,0
460423DR4,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
