hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz
670104AR1,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670104AR6,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,118538,538290,0
670104AR6,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,119963,538260,0
670104AR6,3,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670104BR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,609916,517040,0
670104BR1,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,48616,514010,0
670104BR1,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,Refused,14,0,1,1,638979,553270,0
670104BR1,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,Refused,14,0,1,1,627895,535210,0
670104BR4,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,249224,550020,0
670104BR4,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670104BR4,3,Full time student,4,15-19 yrs old,3,University,6,Female,1,No Income,12,0,0,0,0,0,0
670104BR4,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,512030
670104CR4,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,738750,548130,0
670104CR4,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,38983,514172,0
670104CR4,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,239732,531020,0
670104DR1,1,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,1,1,1,670104,507131,0
670104DR1,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670104DR6,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,650288,505040,0
670104EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,629078,535140,0
670104EO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670104EO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670104ER6,1,Self-employed,3,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,729349,548040,0
670104ER6,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,120450,513070,0
670105AR4,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,0,1,689809,512110,0
670105AR4,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670105AR4,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507052
670105AR4,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507052
670105BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1-$1000,1,0,0,1,778895,557270,0
670105BO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670105BO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,507052
670105BO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,507052
670105BO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670105CO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,729363,548040,0
670105CO,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,1,1,288683,508182,0
670105CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,512150
670105CR7,1,Unemployed,7,45-49 yrs old,9,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670105CR7,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670105DO,1,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,505182
670105DO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,628437,535190,0
670110AO,1,Unemployed,7,35-39 yrs old,7,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670110AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,729480,548020,0
670110AO,3,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670110AO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,512020
670110AO,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507052
670110AO,6,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507040
670110AO,7,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,Refused,14,0,1,1,629065,535040,0
670110AR6,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,38983,514172,0
670110AR6,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670110AR6,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,530102
670110AR6,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670110AR6,5,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670110AR7,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,0,1,49178,514010,0
670110AR7,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,1,639522,553070,0
670110AR7,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,Refused,14,0,0,1,258500,550042,0
670110AR7,4,Unemployed,7,15-19 yrs old,3,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670110BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,638800,553020,0
670110BO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670110BO,3,Employed Part-time,2,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,0,1,238841,531010,0
670110BO,4,National service,8,15-19 yrs old,3,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
670110BO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,505090
670110BR1,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,641221,518171,0
670110BR1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,641221,518171,0
670110BR1,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,Refused,14,0,0,1,641221,518171,0
670110BR1,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,0
670110BR7,1,Unemployed,7,45-49 yrs old,9,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
670110BR7,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,0,1,738406,548130,0
670110BR7,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,508090
670110CR1,1,Full time student,4,20-24 yrs old,4,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,508090
670110CR5,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,638595,553160,0
670110CR5,2,Homemaker,5,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670110CR5,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,507140
670110CR5,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507140
670110DO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,575628,503020,0
670110DR6,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670110DR6,2,Retired,6,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670110DR6,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,627877,554011,0
670110DR6,4,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,0,0,0,0
670110EO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,48619,514010,0
670110EO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670110EO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,508250
670110EO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,508182
670110ER1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,0,1,119960,538260,0
670111BO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,0,1,218227,540070,0
670111BO,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,0,1,680123,512120,0
670111BO,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,Refused,14,0,0,1,569061,501060,0
670111BO,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670111CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,629971,535030,0
670111CO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,159964,538200,0
670111CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,505182
670111DO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670111DO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670111EO,1,Unemployed,7,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
670111EO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
670111ER6,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,499619,510012,0
670111ER6,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,0,1,669645,505012,0
670111ER6,3,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,1,0,0,0,0
670111ER6,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,556250
670113AO,1,Unemployed,7,50-54 yrs old,10,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670113BR1,1,Retired,6,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670113CO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670113CO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670113DO,1,Unemployed,7,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,0,0,0,0,0
670113DO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670113ER6,1,Retired,6,80-84 yrs old,16,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670113ER6,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670113ER7,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670113ER7,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,0,1,669569,505030,0
670115AO,1,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670115AO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,608599,513180,0
670115BO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670115BO,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,Refused,14,0,0,1,139302,538082,0
670115BO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,368357,552100,0
670115BO,4,Unemployed,7,20-24 yrs old,4,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
670115CO,1,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,Refused,14,0,0,0,0,0,0
670115CO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,1,1,569877,544040,0
670115CO,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,Refused,14,0,0,1,329507,530092,0
670115CO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,179434,514092,0
670115DO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,Refused,14,0,1,1,179369,514091,0
670115DO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670115DO,3,Full time student,4,20-24 yrs old,4,"Others (eg pte study at home,Home Study)",10,Female,1,No Income,12,0,0,0,0,0,525110
670115DO,4,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,609790,517081,0
670115DO,5,Employed Part-time,2,15-19 yrs old,3,not a full time student,11,Male,0,Refused,14,0,1,1,650386,505172,0
670115DR6,1,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
670115DR6,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670115EO,1,Self-employed,3,70-74 yrs old,14,not a full time student,11,Male,0,Refused,14,0,1,1,670112,507131,0
670115EO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
670115EO,3,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,670112,507131,0
670115EO,4,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
670115EO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,0
670115EO,6,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
670115EO,7,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
670115EO,8,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670115ER6,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,797763,541050,0
670115ER6,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670115ER6,3,Employed Full-time,1,15-19 yrs old,3,not a full time student,11,Female,1,Refused,14,0,0,1,58411,546020,0
670115ER6,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507040
670115ER6,5,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,549230
670115ER8,1,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Male,0,Refused,14,0,0,1,545062,543160,0
670115ER8,2,Retired,6,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670115ER8,3,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670118AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,369941,552100,0
670118AO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670118AO,3,Unemployed,7,20-24 yrs old,4,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670118AO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670118AO,5, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670118BR1,1,Domestic worker,10,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670118BR1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,188307,540011,0
670118BR1,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,0,1,149253,538040,0
670118BR1,4,Full time student,4,4-9 yrs old,1,International school,7,Male,0,No Income,12,0,0,0,0,0,0
670118BR1,5,Full time student,4,4-9 yrs old,1,International school,7,Female,1,No Income,12,0,0,0,0,0,0
670118CR1,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,Refused,14,0,0,1,599489,508090,0
670118CR1,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,0,1,68882,514030,0
670118CR1,3,Homemaker,5,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670118CR1,4,Self-employed,3,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,0,1,575679,503110,0
670118DO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,609122,517101,0
670118DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,609122,517101,0
670118DO,3,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670118DO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670118EO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,738203,556011,0
670118EO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,0,0,0,0
670118EO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507140
670118EO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,507140
670118ER6,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,0,1,237994,546050,0
670118ER6,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670118ER6,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,507131
670118ER6,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,0
670118ER6,5,Non schooling child,12,4-9 yrs old,1,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670118ER7,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
670118ER7,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,0,1,641518,518152,0
670118ER7,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,556250
670118ER7,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,0
670118ER8,1,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670118ER8,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,537082,516110,0
670118ER8,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,619404,517132,0
670118ER8,4,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,537082,516110,0
670118ER8,5,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507131
670118ER8,6,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
670118ER8,7,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,507052
670120AO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,508706,533150,0
670120AO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670120AO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670120BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,627878,554012,0
670120BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,599489,508090,0
670120BO,3,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670120BO,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670120BO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507061
670120BO,6,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507030
670120CR1,1,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,628498,504070,0
670120CR1,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,609649,517050,0
670120CR1,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,138671,538130,0
670120CR1,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,757753,557031,0
670120DO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,739425,548162,0
670120DO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670120DO,3,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,1,0,0,0,508090
670120DO,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,508090
670120DO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,505090
670120ER1,1,Employed Part-time,2,70-74 yrs old,14,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0
670120ER1,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670120ER1,3,Employed Part-time,2,35-39 yrs old,7,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0
670120ER1,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507040
670121AO,1,Employed Part-time,2,65-69 yrs old,13,not a full time student,11,Male,0,Refused,14,0,1,1,650272,505070,0
670121AO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670121AO,3,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,110009,538281,0
670121AO,4,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670121AO,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507140
670121AO,6,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,512100
670121ER6,1,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670121ER6,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670124AR7,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,689812,512060,0
670124AR7,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
670124AR7,3,Full time student,4,15-19 yrs old,3,University,6,Female,1,No Income,12,0,0,0,0,0,538181
670124AR7,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,508021
670129CO,1,Retired,6,85 yrs & above,17,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
670129CO,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670129DO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,419734,515130,0
670129DO,2,Employed Part-time,2,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,49395,546011,0
670129DO,3,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
670129EO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
670129EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,0,1,228218,531060,0
670129EO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670145AR7,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,0,1,507658,510020,0
670145AR7,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,0,1,670445,507051,0
670145AR7,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,48623,514010,0
670145AR7,4,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,508090
670145BR7,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
670145BR7,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,415936,502052,0
670145BR7,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,507140
670145BR7,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,507140
670145BR7,5,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
670145CR7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,1,1,119958,538260,0
670145CR7,2,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,0,0,0,0,555030
670145CR7,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,0,0,0,0,555030
670145CR7,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
670149AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,680103,512120,0
670149AO,2,Self-employed,3,40-44 yrs old,8,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,678269,507131,0
670149AO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
