hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz
127466BO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
127466BO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127466BO,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,600135,517050,0
127466BO,4,Domestic worker,10,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
127466CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,129580,513020,0
127466CO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,239732,531020,0
127466CO,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,506090
127468AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$7000-$7999,10,0,1,1,148800,538010,0
127468AO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$7000-$7999,10,0,1,1,658712,505040,0
127468BO,1,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127468BO,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
127468BO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
127468BO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,552012
127468CO,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
127468CO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127468CO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,49213,514010,0
127468DO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
127468DO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127468DO,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,117628,538183,0
127470AO,1,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,409496,515170,0
127470AO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127470AO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
127470AO,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,505110
127470AO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,538310
127470BO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,758203,542210,0
127470BO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$4000-$4999,7,0,0,1,649370,518030,0
127470BO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,513070
127470BO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,513070
127470BO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
127470BO,6,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0
127470BO,7,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
127470CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$8000 and above,11,0,1,1,486048,549410,0
127470CO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$5000-$5999,8,0,0,1,649809,518040,0
127470CO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,517040
127470CO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,517040
127472AR6,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,598292,508070,0
127472AR6,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,1,1,237994,546050,0
127472AR6,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,513102
127472AR6,4,Domestic worker,10,40-44 yrs old,8,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
127474AO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,119260,538181,0
127474AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,119260,538181,0
127474AO,3,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127474AO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,513220
127474AO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
127474BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,0,1,119260,538181,0
127474BO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127476AO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,757752,522020,0
127476AO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127476BO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,48620,514010,0
127476BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,1,1,68805,514030,0
127476BO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,513102
127476BO,4,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127476CO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,1,1,628826,518130,0
127476CO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127476CO,3,Full time student,4,15-19 yrs old,3,International school,7,Female,1,No Income,12,0,0,0,0,0,538332
127476CO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,508250
127476CO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,530102
127476CO,6,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
127569AR1,1,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,Refused,14,0,1,1,416265,502540,0
127569AR1,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127569BO,1,Employed Part-time,2,70-74 yrs old,14,not a full time student,11,Male,0,$8000 and above,11,0,1,1,119260,538181,0
127569BO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127569BO,3,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
127569CO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,Refused,14,0,1,1,48623,514010,0
127569CO,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,369972,552100,0
127569CO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,48546,514020,0
127569DO,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,1,1,1,127569,513190,0
127569DO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
127569DO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,1,1,188974,540020,0
127569DO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,367903,552100,0
127569EO,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,600133,517050,0
127569EO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
127569EO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,513102
127569EO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,513102
127569EO,5,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
128042AO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,569813,501140,0
128042AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,88539,514060,0
128042AO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,538190
128042AO,4,Domestic worker,10,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
128045AR1,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,659762,505060,0
128045BO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,408825,515151,0
128045BO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$6000-$6999,9,0,1,1,758182,542210,0
128045BO,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,758182,542210,0
128045CO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,89315,514060,0
128045CO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
128045CO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,513220
128045CO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,513220
128045DO,1,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
128045DO,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$8000 and above,11,0,1,1,629974,535010,0
128045DO,3,Self-employed,3,20-24 yrs old,4,not a full time student,11,Male,0,$1001-$1499,2,0,0,0,0,0,0
128045DO,4,Employed Part-time,2,20-24 yrs old,4,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,128806,513102,0
128045EO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,159456,506270,0
128045EO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,0,1,58284,546020,0
128045EO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
128045EO,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
128048AO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,738406,548130,0
128048AO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,49909,514010,0
128048AO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
128048AO,4,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
128048BO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,575701,503110,0
128048BO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,596224,513090,0
128049AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,609930,517040,0
128049AO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
128049AO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,538310
128049AO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,513070
128049AO,5,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,513190
128049BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,1,1,819661,510051,0
128049BO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,1,1,1,128049,513040,0
129046AO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,119960,538260,0
129046AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,119960,538260,0
129046AO,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,508191
129195AO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,129809,513080,0
129196AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,1,1,408724,515161,0
129196AO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,48619,514010,0
129196AO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,538332
129196AO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,538332
129197AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,119260,538181,0
129197AO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$8000 and above,11,0,0,1,119260,538181,0
129197AO,3,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,0
129197AO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,513102
129199AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,609930,517040,0
129199AO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
129199AO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,508250
129199AO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,513102
129199BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,1,1,139651,538310,0
129199BO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,608586,513090,0
129199BO,3,Full time student,4,20-24 yrs old,4,Polytechnic,5,Female,1,No Income,12,0,1,0,0,0,538310
129199BO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,518010
129199BO,5, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
129201AO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$8000 and above,11,0,1,1,68804,514030,0
129201AO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,1,1,68811,514050,0
129201AO,3,National service,8,15-19 yrs old,3,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
129201AO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,530102
129201AO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,530102
129202AO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,48624,514010,0
129202AO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,49908,514010,0
129203AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,609930,517040,0
129203AO,2,Self-employed,3,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,1,1,1,129203,513102,0
129203AO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,517030
129203AO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,518010
129203AO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
129203AO,6,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
129204AO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,619115,517230,0
129204AO,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,1,1,619115,517230,0
129204AO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,508250
129204AO,4,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
129204AO,5,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
129205AO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,1,1,627830,554011,0
129205AO,2,Unemployed,7,15-19 yrs old,3,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
129762AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,179097,514092,0
129762AO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
129762AO,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,556060
130001AO,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130001AO,2,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,538220
130001AO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,532010
130001AO,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
130001AO,5,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,609039,517110,0
130001BO,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
130001BO,2,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130001CR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,738406,548130,0
130001CR1,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,79903,514070,0
130001CR1,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,538220
130001DR1,1,Unemployed,7,25-29 yrs old,5,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
130001ER1,1,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,538181
130003AR3,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,0,1,49908,514010,0
130003BO,1,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,0,1,139302,538082,0
130003BO,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,$1-$1000,1,0,0,1,138676,538081,0
130003CR2,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,259978,528010,0
130003DO,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
130003DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,238867,531030,0
130003ER1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,98867,506170,0
130003ER1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,119074,538182,0
130003ER1,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,513190
130003ER1,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,513190
130003ER1,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
130004AO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
130004AO,2,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
130004BR2,1,Unemployed,7,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130004BR2,2,Employed Part-time,2,15-19 yrs old,3,not a full time student,11,Female,1,$1-$1000,1,0,0,1,609601,517062,0
130004BR2,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,518090
130004CR3,1,Retired,6,80-84 yrs old,16,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
130004CR3,2,Self-employed,3,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
130004DO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1-$1000,1,0,1,1,538758,516070,0
130004DO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130004DO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,532050
130004DO,4,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,569771,501140,0
130004DO,5,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130004DO,6,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,569869,501080,0
130004ER1,1,Unemployed,7,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130013AR1,1,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
130013AR1,2,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
130013BO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,Refused,14,0,1,1,189557,514131,0
130013BO,2,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Female,1,$1001-$1499,2,1,0,1,130013,538220,0
130013BO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,486035,549410,0
130013BO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,538220
130013BO,5,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,68811,514050,0
130013CR1,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,69536,514030,0
130013CR1,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
130013CR1,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,0
130013CR1,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,513020
130013CR1,5,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
130013DO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,319762,552141,0
130013DO,2,Employed Part-time,2,35-39 yrs old,7,not a full time student,11,Female,1,$7000-$7999,10,0,1,1,49145,546012,0
130013DO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,538081
130013DO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,538081
130013DO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
130013EO,1,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130013EO,2,National service,8,15-19 yrs old,3,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0
130013EO,3,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
130018AR1,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,1,1,1,130018,538150,0
130018AR1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,119960,538260,0
130018AR1,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,538220
130018BO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1-$1000,1,0,1,0,0,0,0
130018BO,2,Employed Part-time,2,60-64 yrs old,12,not a full time student,11,Female,1,$1-$1000,1,0,0,1,139649,538220,0
130018BO,3,Unemployed,7,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130018BO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,49513,546012,0
130018CO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,639449,553132,0
130018CO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130018CO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,538220
130018CO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,538220
130018CO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,538220
130018DO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$8000 and above,11,0,0,1,48624,514010,0
130018DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$8000 and above,11,0,0,1,48620,514010,0
130018ER1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,629148,535170,0
130018ER1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,608839,517062,0
130020AR4,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130020AR4,2,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,506080
130020AR4,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,506080
130020AR4,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,506080
130020BR1,1,Unemployed,7,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
130020BR1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,159965,506240,0
130020BR1,3,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
130020BR1,4,Unemployed,7,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
130020CR1,1,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
